"arquivo","modelo","status","status_primal","status_dual","raw_status","objetivo","tempo_jump_s","variaveis","restricoes_sem_bounds","restricoes_com_bounds","ipopt_iterations","ipopt_objective_final_log","ipopt_dual_infeasibility","ipopt_constraint_violation","ipopt_variable_bound_violation","ipopt_complementarity","ipopt_overall_nlp_error","ipopt_objective_evaluations","ipopt_gradient_evaluations","ipopt_eq_constraint_evaluations","ipopt_ineq_constraint_evaluations","ipopt_eq_jacobian_evaluations","ipopt_ineq_jacobian_evaluations","ipopt_hessian_evaluations","ipopt_total_seconds","log_ipopt"
"jump_2/ex4_1_7_jump.jl","ex4_1_7_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-7.500000000000009","0.49524593353271484","2","1","3","5","-7.5000000000000089e+00","6.3843508163473112e-13","8.8817841970012523e-15","0.0000000000000000e+00","2.2629146541474832e-08","2.2629146541474832e-08","6","6","6","0","6","0","0","0.494","logs_ipopt_simples_2/ex4_1_7_jump_ipopt_2.log"
"jump_2/ex4_1_8_jump.jl","ex4_1_8_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-16.738893200033036","0.5198249816894531","3","2","6","6","-1.6738893200033036e+01","1.1574283998195439e-08","4.0375045529117415e-09","0.0000000000000000e+00","1.0297942057433189e-11","1.1574283998195439e-08","7","7","7","0","7","0","0","0.519","logs_ipopt_simples_2/ex4_1_8_jump_ipopt_2.log"
"jump_2/ex4_1_9_jump.jl","ex4_1_9_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-5.508013281575265","0.5300309658050537","3","3","7","9","-5.5080132815752654e+00","1.0879730449886438e-10","8.8817841970012523e-16","0.0000000000000000e+00","1.0000044586986010e-11","1.0879730449886438e-10","10","10","10","10","10","10","0","0.529","logs_ipopt_simples_2/ex4_1_9_jump_ipopt_2.log"
"jump_2/ex5_2_2_case1_jump.jl","ex5_2_2_case1_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-4.632798177051679e-7","0.014631986618041992","10","7","25","9","-4.6327981770516793e-07","6.6601297499567093e-09","1.6971846476444861e-09","9.9711138038096369e-09","9.9840744072044582e-10","6.6601297499567093e-09","10","10","10","10","10","10","0","0.004","logs_ipopt_simples_2/ex5_2_2_case1_jump_ipopt_2.log"
"jump_2/ex5_2_2_case2_jump.jl","ex5_2_2_case2_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-4.697907375020684e-7","0.014235973358154297","10","7","25","9","-4.6979073750206840e-07","1.1593417385414897e-08","4.8528522068978721e-09","9.9151948420588459e-09","1.7454703986642571e-09","1.1593417385414897e-08","10","10","10","10","10","10","0","0.004","logs_ipopt_simples_2/ex5_2_2_case2_jump_ipopt_2.log"
"jump_2/ex5_2_2_case3_jump.jl","ex5_2_2_case3_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-5.258601311314886e-6","0.01584601402282715","10","7","25","26","-5.2586013113148863e-06","7.9990456030372315e-08","1.3531351332387448e-19","9.9999804211080136e-09","1.0124224914144723e-11","7.9990456030372315e-08","27","27","27","27","27","27","0","0.007","logs_ipopt_simples_2/ex5_2_2_case3_jump_ipopt_2.log"
"jump_2/ex5_2_4_jump.jl","ex5_2_4_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-450.0000065987539","0.01583099365234375","8","7","21","22","-4.5000000659875388e+02","3.6523672974908550e-11","2.2737367544323206e-13","9.9847550970311738e-09","5.7038183409123714e-09","5.7038183409123714e-09","23","23","23","23","23","23","0","0.005","logs_ipopt_simples_2/ex5_2_4_jump_ipopt_2.log"
"jump_2/ex5_2_5_jump.jl","ex5_2_5_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-3500.000045470395","0.05920815467834473","33","20","84","178","-3.5000000454703950e+03","2.5933184599757908e-08","2.2737367544323206e-13","9.9999634231729240e-09","1.3912584535750340e-11","2.5933184599757908e-08","210","179","210","210","179","179","0","0.048","logs_ipopt_simples_2/ex5_2_5_jump_ipopt_2.log"
"jump_2/ex5_3_2_jump.jl","ex5_3_2_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","1.8641594589628525","0.5441069602966309","23","17","61","2771","1.8641594589628525e+00","3.4340919855733310e-09","2.3144510038605362e-14","9.9993454074472328e-09","1.6669957946111230e-10","3.4340919855733310e-09","2777","2772","2777","0","2773","0","0","0.534","logs_ipopt_simples_2/ex5_3_2_jump_ipopt_2.log"
"jump_2/ex5_3_3_jump.jl","ex5_3_3_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","3.2340182232322614","0.21428203582763672","63","54","178","555","3.2340182232322614e+00","1.6390385269213082e-09","8.6153306710912148e-14","8.5899799210360993e-09","2.6395771478606562e-11","1.6390385269213082e-09","1181","544","1181","0","571","0","0","0.204","logs_ipopt_simples_2/ex5_3_3_jump_ipopt_2.log"
"jump_2/ex5_4_2_jump.jl","ex5_4_2_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","7512.2300160558725","0.017570972442626953","9","7","23","26","7.5122300160558725e+03","5.6683280291736082e-10","5.9117155615240315e-10","9.9999872418266023e-06","1.0133570110212914e-11","5.9117155615240315e-10","27","27","27","27","27","27","0","0.008","logs_ipopt_simples_2/ex5_4_2_jump_ipopt_2.log"
